#Volume (Ang^3) Gibbs Energy (kJ/mol)
214.864	-536242.049617495
208.286	-536244.539364157
200.394	-536247.014170318
194.109	-536248.321149208
186.75	-536249.645970765
182.545	-536249.755514781
176.138	-536249.033669414
171.108	-536247.554667676
168.547	-536246.390619623
167.454	-536245.783581172
165.411	-536244.558407747
162.664	-536242.535053205
159.445	-536239.615065424
156.738	-536236.607406085
154.874	-536234.221055165
