Temperature,Volume,Gibbs,Helmholtz,Entropy,Enthalpy,Electronic_E
990.0,195.49477779098717,-536510.286126029,-284.46155813125824,600.1268125812717,309.6643003228574,-536225.8245678977
995.0,195.5045879988149,-536513.2898394426,-287.46857502496505,601.3576835440822,310.88263598604726,-536225.8212644176
0.0,183.3630792816032,-536110.1182761943,117.50965884660113,0.0,117.50965884660121,-536227.627935041
5.0,183.36386427046963,-536110.1184965642,117.50933988050355,0.2527229090761587,117.51060375973691,-536227.6278364448
10.0,183.3785278236006,-536110.1253269324,117.50066500872776,2.994908931900113,117.53061462462526,-536227.6259919411
15.0,183.4208855044357,-536110.1524047201,117.4682300045061,8.150349353036631,117.59048604159986,-536227.6206347246
20.0,183.4934719276665,-536110.2097144087,117.40163954234967,15.04642394108373,117.70256910192026,-536227.611353951
25.0,183.59681235568488,-536110.3053936709,117.29252946682303,23.450199012490202,117.87878582680082,-536227.5979231377
30.0,183.72935834653794,-536110.4461194199,117.13420436608419,32.9939053009075,118.1240232396267,-536227.580323786
35.0,183.88733784471373,-536110.6365146817,116.9222890600661,43.249248398528835,118.43601482920195,-536227.5588037418
40.0,184.06607688587303,-536110.8791742739,116.65457423562535,53.845599075577184,118.80840066902073,-536227.5337485096
45.0,184.2608960723192,-536111.1750761501,116.3305153466905,64.5081816211623,119.23338642233323,-536227.5055914968
50.0,184.4675811363104,-536111.5240534117,115.95070888307137,75.05104759936012,119.7032646369377,-536227.4747622948
55.0,184.68242786410815,-536111.9251889117,115.51649292480002,85.35646719166516,120.21110250532521,-536227.4416818365
60.0,184.902465359305,-536112.3771058295,115.02961572160851,95.35521575559551,120.7509331034047,-536227.4067215512
65.0,185.1253951302118,-536112.8781685166,114.4920304387106,105.01092963091469,121.31774589325566,-536227.3701989553
70.0,185.34907884186975,-536113.426616409,113.90583339320398,114.3082343849087,121.90741546092343,-536227.3324498022
75.0,185.57217924362072,-536114.0206511513,113.27305985136161,123.24619753509614,122.51653099938206,-536227.2937110027
80.0,185.79360796073325,-536114.6584920535,112.59570814283103,131.83245786503994,123.14231181638533,-536227.2542001964
85.0,186.01236178743682,-536115.3384104414,111.87572881444612,140.07964941370255,123.78250680888527,-536227.2141392558
90.0,186.22780944159794,-536116.0587500434,111.1149467742818,148.00368809704378,124.43528728487333,-536227.1736968177
95.0,186.43946233227433,-536116.8179381578,110.31508538259243,155.62198977866774,125.09918381776419,-536227.1330235404
100.0,186.64696905644917,-536117.6144907438,109.47775868453942,162.95253652424026,125.7730226033105,-536227.0922494284
105.0,186.8499672272796,-536118.4470135203,108.60449695416332,170.0130491512873,126.45587827615118,-536227.0515104744
110.0,187.04835056295656,-536119.3142004665,107.69669280230733,176.82102424765662,127.14701755908506,-536227.0108932689
115.0,187.2419859978952,-536120.2148306689,106.7556585610966,183.39306124442737,127.8458736547397,-536226.97048923
120.0,187.4307856658494,-536121.1477641546,105.78261546292026,189.74484522860257,128.5520109333065,-536226.9303796175
125.0,187.61477731729136,-536122.1119371526,104.77868213051818,195.89118823988338,129.26509572631727,-536226.8906192831
130.0,187.79403220937178,-536123.1063570906,103.74489350898398,201.8459012255803,129.98487678649832,-536226.8512505996
135.0,187.96839796354806,-536124.1300975386,102.68226533551109,207.62142515341657,130.71117492975708,-536226.812362874
140.0,188.13814175624577,-536125.1822932379,101.59165627884886,213.2298028779128,131.4438469880914,-536226.7739495167
145.0,188.30328703149678,-536126.2621353175,100.47391933580303,218.68176484978449,132.182794679465,-536226.7360546533
150.0,188.4638493616005,-536127.3688667559,99.3298551959669,223.98713778304182,132.9279464630721,-536226.6987219518
155.0,188.62001321028293,-536128.501778122,98.1601748265087,229.15514928677294,133.67924474919505,-536226.6619529485
160.0,188.7718706858119,-536129.6602036167,96.96556377192633,234.1941267916036,134.4366470488182,-536226.6257673886
165.0,188.91952318580985,-536130.843517419,95.74666265594726,239.11170436634075,135.20011809610432,-536226.5901800749
170.0,189.06309055817695,-536132.0511303276,94.504068312978,243.9148951494817,135.9696259592001,-536226.5551986406
175.0,189.2027022685584,-536133.2824866949,93.23833895244593,248.610136456316,136.74513957504558,-536226.5208256473
180.0,189.33845290423363,-536134.5370616281,91.95000810603722,253.20328709204887,137.52662781722756,-536226.4870697341
185.0,189.47050523958856,-536135.8143584523,90.63956173085455,257.6998092205704,138.31405578250744,-536226.4539201832
190.0,189.59889105794153,-536137.1139064045,89.30749053900615,262.10456400371686,139.1073883750496,-536226.4213969435
195.0,189.7238138331407,-536138.4352585484,87.95421599255462,266.42223161059746,139.90658317936004,-536226.389474541
200.0,189.84527944173044,-536139.7779898875,86.58018598377294,270.65689398772156,140.7115981682227,-536226.3581758713
205.0,189.96348469300338,-536141.1416956587,85.18577741072374,274.8125433483101,141.52238356467592,-536226.3274730694
210.0,190.07859302994288,-536142.5259897881,83.77135480115942,278.8928371450911,142.33888676594162,-536226.2973445893
215.0,190.19058255950213,-536143.9305034966,82.33731239194822,282.9009551441736,143.16105532394815,-536226.2678158885
220.0,190.29956192048743,-536145.3548840374,80.88399305130747,286.8399956663179,143.988831099945,-536226.2388770888
225.0,190.40571040745183,-536146.7987935514,79.41170432609135,290.7129209375653,144.82215197934002,-536226.2104978774
230.0,190.50912746024656,-536148.2619080319,77.92075958246517,294.52240659085646,145.66095499461528,-536226.1826676143
235.0,190.60985169530844,-536149.7439163838,76.41147455856753,298.27088632838786,146.50517620886495,-536226.1553909424
240.0,190.70802853007632,-536151.2445195665,74.88412297197908,301.9607514857166,147.35474817129307,-536226.1286425386
245.0,190.8036392984717,-536152.7634298196,73.33901093892268,305.5940718687207,148.2096048807965,-536226.1024407585
250.0,190.89690889321338,-536154.3003699493,71.77636636073703,309.1730443787792,149.06967529281675,-536226.07673631
255.0,190.9877346896182,-536155.8550726845,70.19649643775915,312.69940081913273,149.93489299790593,-536226.0515691222
260.0,191.07647509399894,-536157.4272800805,68.59957050464959,316.1752400422106,150.80518379262332,-536226.0268505851
265.0,191.1629139462146,-536159.0167429785,66.9859079782841,319.6019695912091,151.68048233234228,-536226.0026509567
270.0,191.24722866169452,-536160.6232205067,65.35570986883408,322.9813083588597,152.5607170834306,-536225.9789303755
275.0,191.32955721144026,-536162.2464796203,63.709179259962866,326.31484593730966,153.44581740577317,-536225.9556588803
280.0,191.40990171403342,-536163.8862946801,62.04654949508938,329.6039588873382,154.3357150612035,-536225.9328441751
285.0,191.48823130367694,-536165.5424470624,60.368056062161145,332.8499228795931,155.23034273337248,-536225.9105031246
290.0,191.56488122421473,-536167.2147247972,58.673822601315464,336.0542954168286,156.12962850546583,-536225.8885473985
295.0,191.63962323175335,-536168.9029222352,56.96412701330496,339.21803528962437,157.03350924728363,-536225.8670492485
300.0,191.7127012256003,-536170.6068397362,55.23910542867111,342.3424903764994,157.9419159640199,-536225.8459451649
305.0,191.7840974897004,-536172.3262833817,53.49896294116866,345.4287090843659,158.85478424094399,-536225.8252463228
310.0,191.8538395579787,-536174.0610647065,51.74388590094907,348.47773363419446,159.77204997055665,-536225.8049506075
315.0,191.9220023032959,-536175.8110004474,49.974041313507996,351.4906026729336,160.69364941969351,-536225.7850417609
320.0,191.988648298387,-536177.575912309,48.18959435343618,354.46829949948005,161.61952008579033,-536225.7655066624
325.0,192.0539551478081,-536179.3556267463,46.3906711520284,357.41186584481375,162.549599080386,-536225.7462978984
330.0,192.11766183314495,-536181.1499747582,44.57752212326386,360.3219241790098,163.48383027259976,-536225.7274968814
335.0,192.1799678024712,-536182.958791696,42.75025765726855,363.1994633240847,164.42215268881975,-536225.7090493533
340.0,192.24103855352124,-536184.7819170811,40.908993185967574,366.0454039434585,165.36450699957302,-536225.6909102671
345.0,192.30078146610168,-536186.6191944379,39.053916445082905,368.8604164410767,166.31083825071545,-536225.673110883
350.0,192.3592246505379,-536188.4704711296,37.185175433124414,371.64524528653146,167.26109108298337,-536225.6556465628
355.0,192.41655000365725,-536190.3355982107,35.30286810338043,374.4007319265688,168.2152094096216,-536225.6384663141
360.0,192.47256801606068,-536192.2144302825,33.40719993436892,377.12738801034266,169.173142767504,-536225.6216302168
365.0,192.5274840058535,-536194.106825359,31.49825438554558,379.8260214111692,170.1348370329188,-536225.6050797446
370.0,192.58128532128035,-536196.0126447396,29.576176833318414,382.4972390725161,171.10024181051807,-536225.588821573
375.0,192.6339628775143,-536197.931752886,27.641108376938973,385.14162969475046,172.0693077255392,-536225.572861263
380.0,192.68557733868735,-536199.8640173116,25.69316580975692,387.7598156021295,173.04198564909004,-536225.5571831213
385.0,192.73623302369896,-536201.8093084695,23.732449422198897,390.35243111071986,174.01822701317937,-536225.5417578918
390.0,192.78583936657407,-536203.7674996502,21.759115858451423,392.91994187327964,174.99798650922935,-536225.5266155087
395.0,192.83446990649114,-536205.7384668841,19.77326895942406,395.46292140955484,175.98121794758532,-536225.5117358435
400.0,192.88216339238875,-536207.7220888465,17.775020335632917,397.9818986102655,176.9678765266517,-536225.4971091822
405.0,192.92895771189342,-536209.7182467707,15.764479147017028,400.47738470588774,177.9579184196849,-536225.4827259177
410.0,192.97483345492975,-536211.7268243603,13.74176960126033,402.94983311804754,178.95130137005344,-536225.4685939616
415.0,193.01984497631,-536213.7477077115,11.70699072504226,405.39973632744886,179.94798321888825,-536225.4546984365
420.0,193.06404807329164,-536215.7807852329,9.660238599411741,407.8275724858431,180.9479226931918,-536225.4410238323
425.0,193.10741755277525,-536217.825947573,7.601632016943995,410.2337479159273,181.95108026627645,-536225.4275795899
430.0,193.14999646131994,-536219.8830875499,5.531266409796899,412.6187046061136,182.95741651453318,-536225.4143539597
435.0,193.19177099300208,-536221.9521000825,3.4492526785306836,414.98283194937267,183.96689344285087,-536225.4013527611
440.0,193.23282198358103,-536224.0328821272,1.3556701464506205,417.32657293363445,184.9794728496484,-536225.3885522736
445.0,193.27314397051003,-536226.1253326151,-0.749377074218728,419.6502987364852,185.99511822539932,-536225.3759555409
450.0,193.31271998280002,-536228.2293523928,-2.865783197533119,421.954362239484,187.0137939244976,-536225.3635691953
455.0,193.35160688212204,-536230.3448441647,-4.993467456504732,424.23915570762665,188.03546426039145,-536225.3513767081
460.0,193.38981853257383,-536232.4717124397,-7.132337524227751,426.5050317379596,189.0600947039737,-536225.3393749155
465.0,193.4273554369538,-536234.6098634776,-9.282298672462957,428.75232436226497,190.08765154640602,-536225.3275648052
470.0,193.4642211211545,-536236.7592052396,-11.443258852395047,430.9813604381725,191.11810170824097,-536225.3159463872
475.0,193.500519543202,-536238.9196473381,-13.615159428188008,433.19252262292,192.1514117403509,-536225.3044879099
480.0,193.53614803248456,-536241.0911009924,-15.79787821801574,435.3860508922944,193.18755090294667,-536225.2932227744
485.0,193.57118987354153,-536243.273478982,-17.991353349470273,437.5622970460299,194.22648718340628,-536225.2821256325
490.0,193.60564727924117,-536245.4666956038,-20.195498918834573,439.72155234204047,195.2681899698554,-536225.2711966849
495.0,193.63951749417416,-536247.6706666315,-22.41022894112325,441.8640973405468,196.31262926142142,-536225.2604376904
500.0,193.67286194747567,-536249.8853092743,-24.635479313525593,443.99024497302025,197.35977497278995,-536225.2498299608
505.0,193.70564521080004,-536252.1105421387,-26.871156580979914,446.100240589602,198.40959849961362,-536225.2393855577
510.0,193.7379008987302,-536254.3462851911,-29.11719064226463,448.1943653827939,199.46207107127975,-536225.2290945488
515.0,193.7696638032903,-536256.5924597235,-31.373513172253524,450.27289402145243,200.51716440529307,-536225.2189465512
520.0,193.80084120325503,-536258.8489883146,-33.64001638710397,452.3360180089344,201.57485192333814,-536225.2089719275
525.0,193.8316374958386,-536261.1157948294,-35.91668886163188,454.384100538668,202.6351046601552,-536225.1991059678
530.0,193.8618440835472,-536263.392804247,-38.203388185206904,456.4172522689628,203.69789805010484,-536225.1894160617
535.0,193.89162130072344,-536265.6799429009,-40.500091380130925,458.4357971804011,204.76320444067096,-536225.1798515208
540.0,193.9209180371611,-536267.9771381798,-42.80670886201392,460.4399284186052,205.83099861162125,-536225.1704293179
545.0,193.94978142473104,-536270.2843186322,-45.123183762506414,462.429891109693,206.90125482044982,-536225.1611348697
550.0,193.97819767733682,-536272.6014139125,-47.44944075116928,464.4058896575525,207.97394829111613,-536225.1519731613
555.0,194.0061923743935,-536274.928354752,-49.7854182784331,466.36814595249643,209.04905426036527,-536225.1429364736
560.0,194.03374465018558,-536277.2650729344,-52.13104087580359,468.31685053413185,210.12654876455125,-536225.1340320586
565.0,194.06090672494582,-536279.611501269,-54.48625774000766,470.25223028894106,211.20640752275514,-536225.125243529
570.0,194.08766450005922,-536281.9675735664,-56.85099766037433,472.174470024323,212.2886072130516,-536225.1165759059
575.0,194.11398568946277,-536284.3332246153,-59.22518448939445,474.0837403993514,213.37312501091074,-536225.1080401259
580.0,194.14000763428803,-536286.708390158,-61.60879809697008,475.98030067172976,214.4599368775791,-536225.099592061
585.0,194.16560356373253,-536289.0930068701,-64.00173360086842,477.8642610073234,215.54902148851255,-536225.0912732693
590.0,194.19083932548463,-536291.4870123349,-66.40394956188129,479.7358329207673,216.640356078425,-536225.083062773
595.0,194.21569168977211,-536293.890345028,-68.81537650034511,481.59517554464264,217.73391898397318,-536225.0749685277
600.0,194.24021490963494,-536296.3029442916,-71.2359710557107,483.4424855641355,218.829688138232,-536225.0669732359
605.0,194.2643832794621,-536298.7247503183,-73.66566468593328,485.277913188223,219.9276424700147,-536225.0590856324
610.0,194.28823661439012,-536301.1557041297,-76.10441106652524,487.10163961555463,221.02776059958987,-536225.0512930632
615.0,194.31170699714997,-536303.595747559,-78.55212949420775,488.9137862315624,222.1300223629722,-536225.0436180647
620.0,194.33490292427865,-536306.044823233,-81.00879775133103,490.71456274763705,223.23440630348284,-536225.0360254818
625.0,194.35776013218805,-536308.5028745541,-83.4743379072404,492.5040858596858,224.34089273392038,-536225.0285366469
630.0,194.38029945755184,-536310.9698456834,-85.94870063671237,494.2825131657337,225.4494614654329,-536225.0211450467
635.0,194.40253237499465,-536313.445681524,-88.43183431275088,496.0499941830967,226.56009263148243,-536225.0138472113
640.0,194.4244648592244,-536315.9303277062,-90.9236862452583,497.8066725356175,227.67276664706978,-536225.0066414609
645.0,194.44608653424422,-536318.4237305699,-93.4241990872174,499.55268074429387,228.78746429494697,-536224.9995314827
650.0,194.46742597327497,-536320.9258371523,-95.93332900451946,501.2881678688509,229.90416624628497,-536224.9925081477
655.0,194.48849959935222,-536323.4365951701,-98.45102887686039,503.0132738948878,231.02285349587322,-536224.9855662932
660.0,194.50930382530902,-536325.9559530076,-100.97724567273099,504.72812619053775,232.1435074215253,-536224.9787073348
665.0,194.52982191372288,-536328.4838597019,-103.51192267199667,506.43284322393856,233.26610971827733,-536224.9719370299
670.0,194.5501154712971,-536331.02026493,-106.05502966258973,508.1275788074486,234.39064162462026,-536224.9652352674
675.0,194.57010304081166,-536333.5651189943,-108.60648982511839,509.81241522834216,235.51708578039143,-536224.9586291693
680.0,194.589805517669,-536336.1183728116,-111.1662607397925,511.48748195621783,236.64542415753635,-536224.9521120718
685.0,194.6093068146288,-536338.6799779012,-113.73432148356733,513.1529355804914,237.77563839902194,-536224.9456564176
690.0,194.62856049901552,-536341.2498863698,-116.31060861264496,514.8088683769779,238.90771142136248,-536224.9392777572
695.0,194.64753395888727,-536343.8280509029,-118.895063799951,516.455377419411,240.0416262046781,-536224.932987103
700.0,194.6662981874583,-536346.4144247521,-121.48766364437415,518.0926059379362,241.1773650561986,-536224.9267611078
705.0,194.68482973950435,-536349.0089617242,-124.08835400349108,519.7206508538015,242.3149112393982,-536224.9206077207
710.0,194.7031341549595,-536351.6116161708,-126.69709089376784,521.3396205740678,243.45424795278223,-536224.9145252771
715.0,194.72120797816063,-536354.2223429768,-129.31382788106066,522.9496173878033,244.59535863906157,-536224.9085150958
720.0,194.73907316647595,-536356.8410975521,-131.93852751391296,524.5507531657181,245.7382267033732,-536224.9025700382
725.0,194.75670663469504,-536359.4678358189,-134.5711378729079,526.1431174688146,246.88283608072766,-536224.896697946
730.0,194.774128365168,-536362.1025142047,-137.2116218803135,527.7268174807264,248.02917052110746,-536224.8908923244
735.0,194.79134121154738,-536364.7450896314,-139.85993725995831,529.3019508033799,249.17721407369763,-536224.8851523715
740.0,194.80834908605124,-536367.3955195068,-142.51604257924782,530.8686137430645,250.32695093739915,-536224.8794769276
745.0,194.82515373177287,-536370.0537617151,-145.17989616315572,532.4268999277633,251.47836548427838,-536224.8738655519
750.0,194.84176157945038,-536372.7197746084,-147.85145837487516,533.9769033616249,252.63144220298005,-536224.8683162335
755.0,194.8581879090578,-536375.3935169986,-150.53069300421066,535.5187202061356,253.78616566461034,-536224.8628239944
760.0,194.87439652820333,-536378.0749481485,-153.21754708052958,537.0524227696105,254.9425209943735,-536224.857401068
765.0,194.890442777616,-536380.7640277636,-155.91199870030914,538.5781213314403,256.1004927464732,-536224.8520290633
770.0,194.90624252614836,-536383.4607159859,-158.613979707422,540.095864847648,257.260066711137,-536224.8467362784
775.0,194.92194388401742,-536386.1649733839,-161.32350017569524,541.6057997978787,258.42122701389235,-536224.8414732082
780.0,194.9374427324881,-536388.8767609466,-164.0404860983167,543.1079638166138,259.5839598854839,-536224.8362748483
785.0,194.95269042454657,-536391.5960400756,-166.76488242010646,544.6024173405199,260.74825125866215,-536224.8311576556
790.0,194.96788885253278,-536394.3227725788,-169.49671861153138,546.0893240021146,261.9140852798876,-536224.8260539672
795.0,194.98285676553974,-536397.0569206623,-172.2358959286189,547.568685932471,263.0814491800583,-536224.8210247337
800.0,194.99764641064368,-536399.7984469244,-174.98239440222596,549.0406015953336,264.2503285294885,-536224.8160525222
805.0,195.01226360110192,-536402.5473143489,-177.7361788664066,550.5051487424303,265.42070939030987,-536224.8111354825
810.0,195.02675546252553,-536405.3034862982,-180.4972284487244,551.962420630161,266.5925776459703,-536224.8062578494
815.0,195.0410981736875,-536408.0669265072,-183.26549878672586,553.4124802288802,267.765919850226,-536224.8014277205
820.0,195.0552256677288,-536410.837599078,-186.04093162917388,554.8553725785009,268.9407230010139,-536224.7966674488
825.0,195.06921884011638,-536413.6154684728,-188.82351859717573,556.2912008903422,270.11697311972796,-536224.7919498757
830.0,195.08314316008685,-536416.4004995083,-191.61324652189978,557.7200604202912,271.2946564785957,-536224.7872529863
835.0,195.0967737289682,-536419.1926573497,-194.41000460755004,559.1419299723007,272.47376163729456,-536224.7826527422
840.0,195.11035441874643,-536421.9919075064,-197.2138405747337,560.556973545572,273.65427379091705,-536224.7780669316
845.0,195.123813207742,-536424.7982158269,-200.024695903272,561.9652284691492,274.83618061113623,-536224.7735199236
850.0,195.13706099764025,-536427.6115484845,-202.8425065821334,563.3667250173066,276.0194700100353,-536224.7690419024
855.0,195.15022224792492,-536430.4318719914,-205.66728110884242,564.7615758589677,277.20412844949647,-536224.7645908826
860.0,195.16319799287155,-536433.2591531737,-208.49895277161022,566.1498056456448,278.3901441533982,-536224.760200402
865.0,195.17603447927627,-536436.0933591775,-211.3375042805028,567.5314944960869,279.57750439969516,-536224.755854897
870.0,195.18879839141275,-536438.9344574605,-214.18292561375438,568.9067290119001,280.7661964411909,-536224.7515318468
875.0,195.2014001875288,-536441.7824157878,-217.0351541497762,570.2755351354617,281.9562087816268,-536224.747261638
880.0,195.21388303972194,-536444.6372022278,-219.89417251577288,571.637988671926,283.1475290775299,-536224.7430297121
885.0,195.22616489827212,-536447.4987851463,-222.75992118286513,572.9941172317667,284.3401460019826,-536224.7388639634
890.0,195.23840722637087,-536450.3671332037,-225.6324235178431,574.3440391040522,285.5340465950692,-536224.7347096858
895.0,195.25048576267116,-536453.2422153492,-228.5116062537477,575.6877643881853,286.7292200590183,-536224.7306090954
900.0,195.26246516112738,-536456.1240008175,-231.39746051236853,577.0253731188104,287.9256543560923,-536224.7265403052
905.0,195.2743348846188,-536459.0124591239,-234.28995218058117,578.3569163970556,289.1233380972853,-536224.7225069433
910.0,195.28607260947467,-536461.9075600604,-237.18904340831068,579.6824403057772,290.32226008561275,-536224.7185166521
915.0,195.297667548032,-536464.809273692,-240.09470052981396,581.0019945216259,291.5224091500583,-536224.7145731621
920.0,195.30919703353226,-536467.717570353,-243.00692013304024,582.3156599695053,292.7237736102845,-536224.7106502199
925.0,195.32058209895166,-536470.6324206418,-245.92564589997528,583.6234599355698,293.9263429902193,-536224.7067747419
930.0,195.33187724466615,-536473.5537954184,-248.85086719045466,584.9254654262268,295.1301059852395,-536224.702928228
935.0,195.34305034744438,-536476.4816658007,-251.78254413547484,586.2217154305908,296.3350520010804,-536224.6991216652
940.0,195.35411502396883,-536479.4160031603,-254.72065269518725,587.5122647184926,297.5411702292642,-536224.6953504651
945.0,195.36507360396152,-536482.356779119,-257.66516523899736,588.7971632943049,298.74845004379165,-536224.69161388
950.0,195.37591219009605,-536485.3039655453,-260.61604884854796,590.0764547695103,299.9568810327899,-536224.6879166967
955.0,195.38667608049468,-536488.2575345521,-263.5732910467332,591.3502029266956,301.16645248048746,-536224.6842435054
960.0,195.39733641784403,-536491.2174584913,-266.53685430063115,592.6184447574642,302.37715428110306,-536224.6806041907
965.0,195.40788460645933,-536494.1837099529,-269.5067082202404,593.8812238465985,303.58897628874354,-536224.6770017326
970.0,195.41833449340282,-536497.1562617595,-272.48283031441406,595.1385909676401,304.80190830412624,-536224.673431445
975.0,195.428685468682,-536500.1350869648,-275.46519338810504,596.3905912306141,306.01594032498735,-536224.6698935768
980.0,195.43895580025082,-536503.1201588506,-278.4537769298786,597.6372756143342,307.2310623196353,-536224.6663819207
985.0,195.44910216534646,-536506.1114509215,-281.44853959130205,598.8786734285259,308.44726476703426,-536224.6629113302
990.0,195.4591722049512,-536509.1089369048,-284.44947135550956,600.1148445156809,309.6645376309673,-536224.6594655493
995.0,195.4691425950164,-536512.112590746,-287.4565381524335,601.3458239175757,310.882871446416,-536224.6560525936
0.0,183.17425079075082,-536109.0146077496,117.53351065165057,0.0,117.53351065165063,-536226.5481184013
5.0,183.17501640087033,-536109.0148235125,117.53319762235569,0.24807673482447967,117.53443825845753,-536226.5480211349
10.0,183.18981655195833,-536109.0215652615,117.52457279121288,2.9612596908391993,117.55418589043393,-536226.5461380527
15.0,183.2328369231091,-536109.0483858124,117.49224831933537,8.080860440322681,117.61346198636849,-536226.5406341318
20.0,183.3062975183872,-536109.1052554598,117.42587641032199,14.93974609081306,117.72467236425405,-536226.5311318701
25.0,183.41084978313674,-536109.2003089534,117.31707374327101,23.30685951762257,117.89974655479034,-536226.5173826967
30.0,183.54468106614814,-536109.3402328682,117.1591663688142,32.817210208384495,118.14368431571326,-536226.499399237
35.0,183.70412615562418,-536109.5296724251,116.94774248258051,43.04452701719083,118.45430291638908,-536226.4774149077
40.0,183.88446551365783,-536109.7712506518,116.68057222360218,53.61871914052199,118.82532335914892,-536226.4518228754
45.0,184.08096174802233,-536110.0659740389,116.35709355691102,64.26463071331546,119.24900472742047,-536226.4230675958
50.0,184.28929730391852,-536110.413701475,115.97789653307385,74.79545984319566,119.71767277060628,-536226.3915980081
55.0,184.50600178547063,-536110.8135377311,115.54426554083574,85.09301473199821,120.22438509310264,-536226.3578032719
60.0,184.72784833057787,-536111.2641239672,115.05797412941126,95.08695408155882,120.76319565299335,-536226.3220980966
65.0,184.95262781998014,-536111.7638389752,114.52095078668319,104.74040339967632,121.32908186339918,-536226.2847897619
70.0,185.17832776705586,-536112.3109336304,113.93526246792766,114.03765339793517,121.91790367869778,-536226.2461960984
75.0,185.40343231203713,-536112.9036185493,113.30296823526913,122.97706314451398,122.52625410091493,-536226.2065867846
80.0,185.6269346454125,-536113.5401200155,112.62604791133651,131.56605832638616,123.15133940348579,-536226.1661679269
85.0,185.84777282404949,-536114.2187147292,111.90646009864895,139.8169021011754,123.79090433795226,-536226.1251748279
90.0,186.06526742859984,-536114.9377505144,111.1460374647886,147.74521729384423,124.44311535420795,-536226.0837879792
95.0,186.27900274281114,-536115.6956577481,110.34648896059986,155.36836605406052,125.10649287782802,-536226.0421467087
100.0,186.48846560089825,-536116.4909546557,109.50946073097498,162.7039391234789,125.77986463020068,-536226.0004153866
105.0,186.69358196366935,-536117.3222485762,108.63642610134116,169.77000498104826,126.46228749101257,-536225.9586746775
110.0,186.89405924530467,-536118.1882345944,107.72881529050835,176.58368140986204,127.1530320258264,-536225.9170498849
115.0,187.08975744194623,-536119.0876924921,106.78794346446568,183.161490726382,127.85152762449108,-536225.8756359565
120.0,187.28061444462824,-536120.0194826649,105.81502784885288,189.5191048446386,128.55733413457864,-536225.8345105137
125.0,187.466631220055,-536120.9825414523,104.81119414766539,195.6712549460317,129.270115728766,-536225.7937356
130.0,187.64783324818578,-536121.9758761871,103.77748904134796,201.63165413173374,129.9896198293712,-536225.7533652284
135.0,187.82430301062723,-536122.9985601822,102.71487746044323,207.4130595865804,130.71565732222692,-536225.7134376427
140.0,187.99595108148182,-536124.049727797,101.62429962563203,213.02697626719828,131.44809421455705,-536225.6740274227
145.0,188.16301790240468,-536125.1285696798,100.50656107753099,218.4844366780958,132.18682342794494,-536225.6351307573
150.0,188.3255212886594,-536126.2343282547,99.36246331985058,223.79525559474177,132.93177183720022,-536225.5967915746
155.0,188.48357452853796,-536127.3662934802,98.19273519700744,228.96855364491057,133.68288236071425,-536225.5590286772
160.0,188.63728061215576,-536128.5237989065,96.99806128932585,234.01266858988447,134.44011080668136,-536225.5218601958
165.0,188.78676124398376,-536129.7062180331,95.77907873387448,238.93525858546354,135.20342016043432,-536225.485296767
170.0,188.93212703417797,-536130.9129609629,94.53638788847582,243.74332212637364,135.97277764877856,-536225.4493488513
175.0,189.07351298546334,-536132.1434713403,93.27054678377431,248.44330318554694,136.74815110003394,-536225.4140181241
180.0,189.21097563331173,-536133.3972235636,91.98209984416292,253.0410111707174,137.52950939372425,-536225.3793234078
185.0,189.3447388304891,-536134.6737202492,90.67151859177454,257.54198909363095,138.31681541268009,-536225.345238841
190.0,189.47479921439816,-536135.9724899329,89.33930401581904,261.9510526694203,139.11003417983503,-536225.3117939488
195.0,189.60133698832882,-536137.2930849862,87.98588437262606,266.27285755383673,139.9091230887231,-536225.2789693588
200.0,189.7244095202965,-536138.6350797319,86.61169560918313,270.5115500216125,140.71403845997705,-536225.2467753411
205.0,189.84419550271085,-536139.9980687413,85.21711986458979,274.67110382391957,141.52473036506814,-536225.2151886058
210.0,189.9608720201776,-536141.3816652911,83.80251865169294,278.75519619083207,142.34114545488075,-536225.1841839429
215.0,190.07438638147156,-536142.7854999686,82.3682957123707,282.7669709765114,143.16323147706717,-536225.153795681
220.0,190.1848828767611,-536144.2092194107,80.91478510928084,286.70957131995874,143.99092922074453,-536225.1240045199
225.0,190.29247632489108,-536145.6524851623,79.44231224409009,290.58589016143515,144.82417738201883,-536225.0947974063
230.0,190.39730496446438,-536147.1149726374,77.95118075715459,294.3986516444452,145.66291193140745,-536225.0661533945
235.0,190.4994309472375,-536148.5963701799,76.44170079620551,298.15031780521895,146.50706823410974,-536225.0380709762
240.0,190.59896825592236,-536150.0963782085,74.91415509322383,301.84324912814054,147.35657910817287,-536225.0105333017
245.0,190.695960517042,-536151.6147084386,73.36883347288324,305.479584073616,148.2113772777907,-536224.9835419115
250.0,190.7905028638852,-536153.1510831728,71.80599997706008,309.0613856845621,149.0713935995165,-536224.9570831498
255.0,190.88266170040717,-536154.7052346505,70.22591579444145,312.5905655536417,149.93655871762542,-536224.931150445
260.0,190.9725921479451,-536156.2769044591,68.62880680801891,316.0690169957179,150.80680145090565,-536224.9057112671
265.0,191.0603287324195,-536157.8658429866,67.0149232067979,319.4984053393573,151.68205237339646,-536224.8807661934
270.0,191.1458076116462,-536159.4718089248,65.38453452252043,322.880206358966,152.5622435281857,-536224.8563434473
275.0,191.22933041331228,-536161.094568809,63.737797301596174,326.21617986794945,153.44730160165068,-536224.8323661106
