1.188003661382965106e+02,1.188003626103135559e+02,1.187994634678320267e+02,1.187917115775261294e+02,1.187676730370366585e+02,1.187182361990265491e+02,1.186357714316798138e+02,1.185146196870575039e+02,1.183510936660071025e+02,1.181431584339037073e+02,1.178900205780079915e+02,1.175917555111657293e+02,1.172490148840191182e+02,1.168628131869866280e+02,1.164343783996818189e+02,1.159650500756537213e+02,1.154562110465747509e+02,1.149092424286755403e+02,1.143254946133836825e+02,1.137062691801194489e+02,1.130528082654807207e+02,1.123662890184534575e+02,1.116478215128399114e+02,1.108984489888617446e+02,1.101191496358701301e+02,1.093108393613999851e+02,1.084743751541692234e+02,1.076105587633222456e+02,1.067201404984139401e+02,1.058038230142132079e+02,1.048622649879559674e+02,1.038960846286228730e+02,1.029058629812259085e+02,1.018921470061428494e+02,1.008554524258109950e+02,9.979626633976248229e+01,9.871504961493906194e+01,9.761223906213405144e+01,9.648824941180900794e+01,9.534347510380311519e+01,9.417829190592661348e+01,9.299305837632186922e+01,9.178811718398614516e+01,9.056379630109952927e+01,8.932041007990284243e+01,8.805826022589103275e+01,8.677763667808784476e+01,8.547881840617243654e+01,8.416207413328493203e+01,8.282766299243331787e+01,8.147583512359726399e+01,8.010683221785491526e+01,7.872088801416440162e+01,7.731822875380339610e+01,7.589907359690356259e+01,7.446363500501405497e+01,7.301211909317885329e+01,7.154472595461406570e+01,7.006164996072018880e+01,6.856308003885212088e+01,6.704919992999677447e+01
1.182082056159930801e+02,1.182081932158125568e+02,1.182065814666031542e+02,1.181956757519830319e+02,1.181650775194684684e+02,1.181050306137921666e+02,1.180076394925859375e+02,1.178673870487725281e+02,1.176809756893341046e+02,1.174468524144786699e+02,1.171647039139913460e+02,1.168350401879210239e+02,1.164588877340084849e+02,1.160375763772504172e+02,1.155725961118640583e+02,1.150655031036907161e+02,1.145178591332852847e+02,1.139311934322227273e+02,1.133069794129861236e+02,1.126466212832238796e+02,1.119514472156584048e+02,1.112227068567490846e+02,1.104615716872917943e+02,1.096691372281438532e+02,1.088464264023830452e+02,1.079943935788314633e+02,1.071139289676728907e+02,1.062058631401764899e+02,1.052709715160612660e+02,1.043099787132397438e+02,1.033235626916806638e+02,1.023123586499758204e+02,1.012769626526312550e+02,1.002179349800612727e+02,9.913580320311359628e+01,9.803106499073180657e+01,9.690419066382011692e+01,9.575562551111546838e+01,9.458579188433125751e+01,9.339509109036886514e+01,9.218390509827462154e+01,9.095259807803225272e+01,8.970151778740961390e+01,8.843099682201693668e+01,8.714135374258137290e+01,8.583289409225882594e+01,8.450591131563156466e+01,8.316068758991202969e+01,8.179749457780484079e+01,8.041659411049045048e+01,7.901823880827683411e+01,7.760267264563658784e+01,7.617013146659469669e+01,7.472084345575450470e+01,7.325502956964761836e+01,7.177290393255418621e+01,7.027467420046201596e+01,6.876054189641301662e+01,6.723070272010906478e+01,6.568534683432319810e+01,6.412465913037230791e+01
1.177770750808612803e+02,1.177770644012175723e+02,1.177754268613817885e+02,1.177635068274521899e+02,1.177293478267987297e+02,1.176623835216074809e+02,1.175545947682600314e+02,1.174007076778652277e+02,1.171978163908446788e+02,1.169447861915138986e+02,1.166416911308695603e+02,1.162893768755731259e+02,1.158891512241193595e+02,1.154425758874529322e+02,1.149513306762512030e+02,1.144171269041366656e+02,1.138416533890154625e+02,1.132265437706720519e+02,1.125733576885785823e+02,1.118835709518189248e+02,1.111585715318068850e+02,1.103996593071720014e+02,1.096080481973330478e+02,1.087848697776787077e+02,1.079311777665399603e+02,1.070479529705232835e+02,1.061361084068395400e+02,1.051964944117827940e+02,1.042299036077093746e+02,1.032370756456507763e+02,1.022187016727576037e+02,1.011754284968170055e+02,1.001078624365965339e+02,9.901657285846096102e+01,9.790209540780963948e+01,9.676493494928908490e+01,9.560556823313845598e+01,9.442444630691660734e+01,9.322199669267099864e+01,9.199862534961229699e+01,9.075471844182358439e+01,8.949064392961841463e+01,8.820675300201783386e+01,8.690338136654450807e+01,8.558085041120162373e+01,8.423946825218031620e+01,8.287953067954974529e+01,8.150132201195958714e+01,8.010511587023998459e+01,7.869117587872609931e+01,7.725975630216719026e+01,7.581110262520280685e+01,7.434545208059954291e+01,7.286303413173260424e+01,7.136407091416718629e+01,6.984877764063135430e+01,6.831736297317698359e+01,6.677002936588667126e+01,6.520697338109536645e+01,6.362838598175671478e+01,6.203445280228212511e+01
1.168078281604315691e+02,1.168077908016192907e+02,1.168046423744889495e+02,1.167862111797763731e+02,1.167383920819021057e+02,1.166495998076163261e+02,1.165117454310528871e+02,1.163201794403932610e+02,1.160729448081652606e+02,1.157699119360272988e+02,1.154120802124869840e+02,1.150010920005615986e+02,1.145389184473021089e+02,1.140276647768985043e+02,1.134694532835822116e+02,1.128663552105566197e+02,1.122203528570334754e+02,1.115333201905840355e+02,1.108070147061549449e+02,1.100430760642073267e+02,1.092430287594515761e+02,1.084082871228976614e+02,1.075401616019953082e+02,1.066398656573332886e+02,1.057085228580470897e+02,1.047471739111560396e+02,1.037567834580857209e+02,1.027382465358402612e+02,1.016923946432891341e+02,1.006200013823773105e+02,9.952178766433269175e+01,9.839842648497115363e+01,9.725054728278512073e+01,9.607873989988181052e+01,9.488355816982524971e+01,9.366552315866638878e+01,9.242512608636214111e+01,9.116283095574560491e+01,8.987907691548626588e+01,8.857428038229232925e+01,8.724883694610420548e+01,8.590312308036050126e+01,8.453749767765947354e+01,8.315230342937428532e+01,8.174786806605388279e+01,8.032450547379107775e+01,7.888251670018796347e+01,7.742219086210312184e+01,7.594380596604649725e+01,7.444762965087673479e+01,7.293391986136816740e+01,7.140292546023347597e+01,6.985488678531280016e+01,6.829003615785765646e+01,6.670859834714885039e+01,6.511079099607052001e+01,6.349682501172585347e+01,6.186690492469998759e+01,6.022122922015862656e+01,5.855999064360004525e+01,5.688337648375785705e+01
